2,Liam Livingstone,Sumit Kumar,1,0,0,0,0,1,2,0
2,Sam Curran,Khaleel Ahmed,1,2,2,0,0,0,0,2
2,Harpreet Brar,Khaleel Ahmed,2,2,1,0,2,1,1,0
2,Shashank Singh,Khaleel Ahmed,1,1,1,0,0,0,1,1
2,Liam Livingstone,Khaleel Ahmed,2,1,1,0,1,0,1,0
2,Liam Livingstone,Mitchell Marsh,2,1,0,1,0,1,1,0
2,Sam Curran,Mitchell Marsh,1,1,0,0,1,1,0,0
2,Sam Curran,Axar Patel,0,2,1,0,0,0,0,0
2,Liam Livingstone,Axar Patel,1,2,0,0,0,0,0,0
2,Liam Livingstone,Kuldeep Yadav,1,1,1,0,1,1,1,1
2,Sam Curran,Kuldeep Yadav,2,0,0,0,1,1,0,0
2,Jitesh Sharma,Kuldeep Yadav,2,3,2,0,2,1,2,1
2,Jitesh Sharma,Sumit Kumar,1,2,0,0,1,1,1,0
2,Sam Curran,Sumit Kumar,2,3,1,0,1,1,1,0
2,Prabhsimran Singh,Axar Patel,0,2,1,0,1,0,0,0
2,Prabhsimran Singh,Kuldeep Yadav,0,3,0,0,0,0,0,0
2,Prabhsimran Singh,Khaleel Ahmed,2,1,1,0,2,0,0,0
2,Prabhsimran Singh,Ishant Sharma,1,0,0,0,2,0,1,0
2,Shikhar Dhawan,Ishant Sharma,1,0,0,0,2,0,1,1
2,Shikhar Dhawan,Mitchell Marsh,1,3,1,0,1,0,0,0
2,Jonny Bairstow,Mitchell Marsh,0,1,0,0,0,0,0,0
2,Jonny Bairstow,Khaleel Ahmed,0,0,0,0,2,0,0,0
2,Shikhar Dhawan,Khaleel Ahmed,1,1,0,0,1,0,0,0
2,Abishek Porel,Harshal Patel,0,1,0,0,4,2,0,1
2,Kuldeep Yadav,Arshdeep Singh,1,1,0,0,0,0,0,0
2,Abishek Porel,Arshdeep Singh,0,1,0,0,0,0,0,0
2,Sumit Kumar,Arshdeep Singh,2,0,0,0,0,0,3,1
2,Sumit Kumar,Harshal Patel,0,0,0,0,0,0,0,0
2,Axar Patel,Harshal Patel,0,1,0,0,0,0,0,1
2,Axar Patel,Kagiso Rabada,1,2,0,0,0,1,0,0
2,Sumit Kumar,Kagiso Rabada,1,0,0,0,0,0,0,0
2,Axar Patel,Rahul Chahar,0,1,0,0,0,0,0,0
2,Tristan Stubbs,Rahul Chahar,0,1,1,0,0,0,0,1
2,Sumit Kumar,Rahul Chahar,2,0,0,0,0,0,0,0
2,Tristan Stubbs,Arshdeep Singh,1,1,0,0,0,0,0,0
2,Axar Patel,Arshdeep Singh,2,0,1,0,1,0,0,0
2,Ricky Bhui,Harpreet Brar,1,0,0,0,0,0,1,1
2,Tristan Stubbs,Harpreet Brar,0,1,0,0,0,0,0,0
2,Axar Patel,Harpreet Brar,1,1,0,0,1,0,0,0
2,Rishabh Pant,Harshal Patel,0,0,2,0,1,0,0,1
2,Tristan Stubbs,Harshal Patel,2,0,0,0,0,0,0,0
2,Rishabh Pant,Rahul Chahar,0,2,0,0,0,0,0,0
2,Ricky Bhui,Rahul Chahar,0,3,0,0,1,0,0,0
2,Ricky Bhui,Kagiso Rabada,1,1,0,0,0,0,0,0
2,Rishabh Pant,Kagiso Rabada,0,1,0,0,0,0,0,0
2,Shai Hope,Kagiso Rabada,0,1,0,0,0,1,0,1
2,Shai Hope,Rahul Chahar,1,2,0,0,1,0,0,0
2,Shai Hope,Harpreet Brar,0,3,0,0,0,0,0,0
2,Rishabh Pant,Harpreet Brar,1,2,0,0,0,0,0,0
2,Shai Hope,Harshal Patel,0,1,0,0,0,0,0,0
2,David Warner,Harshal Patel,2,0,0,0,1,0,0,1
2,David Warner,Rahul Chahar,0,2,0,0,0,0,0,0
2,David Warner,Harpreet Brar,1,1,0,0,0,0,0,0
2,David Warner,Kagiso Rabada,1,0,0,0,1,1,0,0
2,Mitchell Marsh,Arshdeep Singh,1,0,0,0,0,1,0,1
2,Shai Hope,Arshdeep Singh,3,1,0,0,0,0,0,0
2,Mitchell Marsh,Kagiso Rabada,3,2,0,0,1,1,2,0
2,David Warner,Kagiso Rabada,1,0,0,0,0,0,0,0
2,David Warner,Arshdeep Singh,3,0,0,0,1,1,1,0
2,David Warner,Sam Curran,0,1,0,0,0,0,0,0
2,Mitchell Marsh,Sam Curran,2,0,0,0,2,0,1,0
